id	user_id	movie_id	score	rank
00000000-0000-0000-0000-000000000148_18	00000000-0000-0000-0000-000000000148	292	5.418210506439209	18
00000000-0000-0000-0000-000000000148_19	00000000-0000-0000-0000-000000000148	278	5.412842750549316	19
00000000-0000-0000-0000-000000000148_20	00000000-0000-0000-0000-000000000148	1476	5.410208702087402	20
00000000-0000-0000-0000-000000000149_01	00000000-0000-0000-0000-000000000149	46	5.828176975250244	1
00000000-0000-0000-0000-000000000149_02	00000000-0000-0000-0000-000000000149	546	5.632643699645996	2
00000000-0000-0000-0000-000000000149_03	00000000-0000-0000-0000-000000000149	539	5.614143371582031	3
00000000-0000-0000-0000-000000000149_04	00000000-0000-0000-0000-000000000149	21	5.55925178527832	4
00000000-0000-0000-0000-000000000149_05	00000000-0000-0000-0000-000000000149	76	5.534498691558838	5
00000000-0000-0000-0000-000000000149_06	00000000-0000-0000-0000-000000000149	41	5.474671840667725	6
00000000-0000-0000-0000-000000000149_07	00000000-0000-0000-0000-000000000149	196	5.471316337585449	7
00000000-0000-0000-0000-000000000149_08	00000000-0000-0000-0000-000000000149	16	5.444357872009277	8
00000000-0000-0000-0000-000000000149_09	00000000-0000-0000-0000-000000000149	96	5.436074733734131	9
00000000-0000-0000-0000-000000000149_10	00000000-0000-0000-0000-000000000149	270	5.4105753898620605	10
00000000-0000-0000-0000-000000000149_11	00000000-0000-0000-0000-000000000149	8	5.407130718231201	11
00000000-0000-0000-0000-000000000149_12	00000000-0000-0000-0000-000000000149	83	5.377841949462891	12
00000000-0000-0000-0000-000000000149_13	00000000-0000-0000-0000-000000000149	27	5.359260082244873	13
00000000-0000-0000-0000-000000000149_14	00000000-0000-0000-0000-000000000149	17	5.329728126525879	14
00000000-0000-0000-0000-000000000149_15	00000000-0000-0000-0000-000000000149	745	5.321043491363525	15
00000000-0000-0000-0000-000000000149_16	00000000-0000-0000-0000-000000000149	81	5.253657817840576	16
00000000-0000-0000-0000-000000000149_17	00000000-0000-0000-0000-000000000149	36	5.240015029907227	17
00000000-0000-0000-0000-000000000149_18	00000000-0000-0000-0000-000000000149	44	5.224493503570557	18
00000000-0000-0000-0000-000000000149_19	00000000-0000-0000-0000-000000000149	78	5.217135906219482	19
00000000-0000-0000-0000-000000000149_20	00000000-0000-0000-0000-000000000149	203	5.213274002075195	20
00000000-0000-0000-0000-000000000150_01	00000000-0000-0000-0000-000000000150	17	5.894419193267822	1
00000000-0000-0000-0000-000000000150_02	00000000-0000-0000-0000-000000000150	539	5.878076553344727	2
00000000-0000-0000-0000-000000000150_03	00000000-0000-0000-0000-000000000150	270	5.8491973876953125	3
00000000-0000-0000-0000-000000000150_04	00000000-0000-0000-0000-000000000150	46	5.845602512359619	4
00000000-0000-0000-0000-000000000150_05	00000000-0000-0000-0000-000000000150	8	5.806975364685059	5
00000000-0000-0000-0000-000000000150_06	00000000-0000-0000-0000-000000000150	41	5.763254642486572	6
00000000-0000-0000-0000-000000000150_07	00000000-0000-0000-0000-000000000150	21	5.703179836273193	7
00000000-0000-0000-0000-000000000150_08	00000000-0000-0000-0000-000000000150	36	5.678349018096924	8
00000000-0000-0000-0000-000000000150_09	00000000-0000-0000-0000-000000000150	26	5.678314208984375	9
00000000-0000-0000-0000-000000000150_10	00000000-0000-0000-0000-000000000150	27	5.549252986907959	10
00000000-0000-0000-0000-000000000150_11	00000000-0000-0000-0000-000000000150	34	5.53906774520874	11
00000000-0000-0000-0000-000000000150_12	00000000-0000-0000-0000-000000000150	529	5.535487651824951	12
00000000-0000-0000-0000-000000000150_13	00000000-0000-0000-0000-000000000150	546	5.487776279449463	13
00000000-0000-0000-0000-000000000150_14	00000000-0000-0000-0000-000000000150	786	5.466798782348633	14
00000000-0000-0000-0000-000000000150_15	00000000-0000-0000-0000-000000000150	45	5.425684928894043	15
00000000-0000-0000-0000-000000000150_16	00000000-0000-0000-0000-000000000150	619	5.4124932289123535	16
00000000-0000-0000-0000-000000000150_17	00000000-0000-0000-0000-000000000150	334	5.397439002990723	17
00000000-0000-0000-0000-000000000150_18	00000000-0000-0000-0000-000000000150	537	5.390604019165039	18
00000000-0000-0000-0000-000000000150_19	00000000-0000-0000-0000-000000000150	16	5.326459884643555	19
00000000-0000-0000-0000-000000000150_20	00000000-0000-0000-0000-000000000150	38	5.315101623535156	20
00000000-0000-0000-0000-000000000151_01	00000000-0000-0000-0000-000000000151	612	5.254561901092529	1
00000000-0000-0000-0000-000000000151_02	00000000-0000-0000-0000-000000000151	46	5.176831245422363	2
00000000-0000-0000-0000-000000000151_03	00000000-0000-0000-0000-000000000151	539	5.124705791473389	3
00000000-0000-0000-0000-000000000151_04	00000000-0000-0000-0000-000000000151	745	5.112954139709473	4
00000000-0000-0000-0000-000000000151_05	00000000-0000-0000-0000-000000000151	3230	5.100551605224609	5
00000000-0000-0000-0000-000000000151_06	00000000-0000-0000-0000-000000000151	44	4.947031021118164	6
00000000-0000-0000-0000-000000000151_07	00000000-0000-0000-0000-000000000151	537	4.92417573928833	7
00000000-0000-0000-0000-000000000151_08	00000000-0000-0000-0000-000000000151	45	4.870622634887695	8
00000000-0000-0000-0000-000000000151_09	00000000-0000-0000-0000-000000000151	599	4.870415210723877	9
00000000-0000-0000-0000-000000000151_10	00000000-0000-0000-0000-000000000151	8	4.835599422454834	10
00000000-0000-0000-0000-000000000151_11	00000000-0000-0000-0000-000000000151	41	4.806163787841797	11
00000000-0000-0000-0000-000000000151_12	00000000-0000-0000-0000-000000000151	36	4.73616886138916	12
00000000-0000-0000-0000-000000000151_13	00000000-0000-0000-0000-000000000151	356	4.727014541625977	13
00000000-0000-0000-0000-000000000151_14	00000000-0000-0000-0000-000000000151	540	4.722053527832031	14
00000000-0000-0000-0000-000000000151_15	00000000-0000-0000-0000-000000000151	26	4.721026420593262	15
00000000-0000-0000-0000-000000000151_16	00000000-0000-0000-0000-000000000151	34	4.691859722137451	16
00000000-0000-0000-0000-000000000151_17	00000000-0000-0000-0000-000000000151	724	4.6891584396362305	17
00000000-0000-0000-0000-000000000151_18	00000000-0000-0000-0000-000000000151	555	4.634278297424316	18
00000000-0000-0000-0000-000000000151_19	00000000-0000-0000-0000-000000000151	586	4.633551120758057	19
00000000-0000-0000-0000-000000000151_20	00000000-0000-0000-0000-000000000151	905	4.6285295486450195	20
00000000-0000-0000-0000-000000000152_01	00000000-0000-0000-0000-000000000152	21	6.148995876312256	1
00000000-0000-0000-0000-000000000152_02	00000000-0000-0000-0000-000000000152	282	6.067081928253174	2
00000000-0000-0000-0000-000000000152_03	00000000-0000-0000-0000-000000000152	276	5.7776031494140625	3
00000000-0000-0000-0000-000000000152_04	00000000-0000-0000-0000-000000000152	509	5.667807579040527	4
00000000-0000-0000-0000-000000000152_05	00000000-0000-0000-0000-000000000152	988	5.594465255737305	5
00000000-0000-0000-0000-000000000152_06	00000000-0000-0000-0000-000000000152	1006	5.581725120544434	6
00000000-0000-0000-0000-000000000152_07	00000000-0000-0000-0000-000000000152	196	5.576498031616211	7
00000000-0000-0000-0000-000000000152_08	00000000-0000-0000-0000-000000000152	38	5.572469234466553	8
00000000-0000-0000-0000-000000000152_09	00000000-0000-0000-0000-000000000152	270	5.554021835327148	9
00000000-0000-0000-0000-000000000152_10	00000000-0000-0000-0000-000000000152	1012	5.5428667068481445	10
00000000-0000-0000-0000-000000000152_11	00000000-0000-0000-0000-000000000152	225	5.522922515869141	11
00000000-0000-0000-0000-000000000152_12	00000000-0000-0000-0000-000000000152	1476	5.406015396118164	12
00000000-0000-0000-0000-000000000152_13	00000000-0000-0000-0000-000000000152	986	5.294703006744385	13
00000000-0000-0000-0000-000000000152_14	00000000-0000-0000-0000-000000000152	987	5.238938808441162	14
00000000-0000-0000-0000-000000000152_15	00000000-0000-0000-0000-000000000152	1214	5.230167865753174	15
00000000-0000-0000-0000-000000000152_16	00000000-0000-0000-0000-000000000152	990	5.200082778930664	16
00000000-0000-0000-0000-000000000152_17	00000000-0000-0000-0000-000000000152	1016	5.180394649505615	17
00000000-0000-0000-0000-000000000152_18	00000000-0000-0000-0000-000000000152	17	5.175821781158447	18
00000000-0000-0000-0000-000000000152_19	00000000-0000-0000-0000-000000000152	278	5.174783706665039	19
00000000-0000-0000-0000-000000000152_20	00000000-0000-0000-0000-000000000152	275	5.156041145324707	20
00000000-0000-0000-0000-000000000153_01	00000000-0000-0000-0000-000000000153	21	5.894810199737549	1
00000000-0000-0000-0000-000000000153_02	00000000-0000-0000-0000-000000000153	282	5.847786903381348	2
00000000-0000-0000-0000-000000000153_03	00000000-0000-0000-0000-000000000153	988	5.801969051361084	3
00000000-0000-0000-0000-000000000153_04	00000000-0000-0000-0000-000000000153	990	5.625797748565674	4
00000000-0000-0000-0000-000000000153_05	00000000-0000-0000-0000-000000000153	1012	5.565909385681152	5
00000000-0000-0000-0000-000000000153_06	00000000-0000-0000-0000-000000000153	1016	5.53239107131958	6
00000000-0000-0000-0000-000000000153_07	00000000-0000-0000-0000-000000000153	1167	5.461671829223633	7
00000000-0000-0000-0000-000000000153_08	00000000-0000-0000-0000-000000000153	509	5.392965793609619	8
00000000-0000-0000-0000-000000000153_09	00000000-0000-0000-0000-000000000153	225	5.384085655212402	9
00000000-0000-0000-0000-000000000153_10	00000000-0000-0000-0000-000000000153	276	5.356769561767578	10
00000000-0000-0000-0000-000000000153_11	00000000-0000-0000-0000-000000000153	1225	5.344013214111328	11
00000000-0000-0000-0000-000000000153_12	00000000-0000-0000-0000-000000000153	17	5.328567028045654	12
00000000-0000-0000-0000-000000000153_13	00000000-0000-0000-0000-000000000153	987	5.236241817474365	13
00000000-0000-0000-0000-000000000153_14	00000000-0000-0000-0000-000000000153	196	5.230302333831787	14
00000000-0000-0000-0000-000000000153_15	00000000-0000-0000-0000-000000000153	1006	5.213350772857666	15
00000000-0000-0000-0000-000000000153_16	00000000-0000-0000-0000-000000000153	986	5.209794521331787	16
00000000-0000-0000-0000-000000000153_17	00000000-0000-0000-0000-000000000153	270	5.17349910736084	17
00000000-0000-0000-0000-000000000153_18	00000000-0000-0000-0000-000000000153	1476	5.167363166809082	18
00000000-0000-0000-0000-000000000153_19	00000000-0000-0000-0000-000000000153	1214	5.1353678703308105	19
00000000-0000-0000-0000-000000000153_20	00000000-0000-0000-0000-000000000153	1288	5.12161922454834	20
00000000-0000-0000-0000-000000000154_01	00000000-0000-0000-0000-000000000154	282	6.058520317077637	1
00000000-0000-0000-0000-000000000154_02	00000000-0000-0000-0000-000000000154	276	5.839925765991211	2
00000000-0000-0000-0000-000000000154_03	00000000-0000-0000-0000-000000000154	1371	5.562093734741211	3
00000000-0000-0000-0000-000000000154_04	00000000-0000-0000-0000-000000000154	292	5.456657409667969	4
00000000-0000-0000-0000-000000000154_05	00000000-0000-0000-0000-000000000154	1225	5.387025833129883	5
00000000-0000-0000-0000-000000000154_06	00000000-0000-0000-0000-000000000154	21	5.34520149230957	6
00000000-0000-0000-0000-000000000154_07	00000000-0000-0000-0000-000000000154	988	5.273105621337891	7
00000000-0000-0000-0000-000000000154_08	00000000-0000-0000-0000-000000000154	509	5.175600051879883	8
00000000-0000-0000-0000-000000000154_09	00000000-0000-0000-0000-000000000154	278	5.169639587402344	9
00000000-0000-0000-0000-000000000154_10	00000000-0000-0000-0000-000000000154	1385	5.166101455688477	10
00000000-0000-0000-0000-000000000154_11	00000000-0000-0000-0000-000000000154	1214	5.160698890686035	11
00000000-0000-0000-0000-000000000154_12	00000000-0000-0000-0000-000000000154	1012	5.138717174530029	12
00000000-0000-0000-0000-000000000154_13	00000000-0000-0000-0000-000000000154	1372	5.074812889099121	13
00000000-0000-0000-0000-000000000154_14	00000000-0000-0000-0000-000000000154	1016	5.000190734863281	14
00000000-0000-0000-0000-000000000154_15	00000000-0000-0000-0000-000000000154	1005	4.974708080291748	15
00000000-0000-0000-0000-000000000154_16	00000000-0000-0000-0000-000000000154	1006	4.933597564697266	16
00000000-0000-0000-0000-000000000154_17	00000000-0000-0000-0000-000000000154	290	4.909360885620117	17
00000000-0000-0000-0000-000000000154_18	00000000-0000-0000-0000-000000000154	1483	4.900517463684082	18
00000000-0000-0000-0000-000000000154_19	00000000-0000-0000-0000-000000000154	1760	4.892211437225342	19
00000000-0000-0000-0000-000000000154_20	00000000-0000-0000-0000-000000000154	1037	4.886288642883301	20
00000000-0000-0000-0000-000000000155_01	00000000-0000-0000-0000-000000000155	196	6.224696159362793	1
00000000-0000-0000-0000-000000000155_02	00000000-0000-0000-0000-000000000155	21	6.108320236206055	2
00000000-0000-0000-0000-000000000155_03	00000000-0000-0000-0000-000000000155	270	6.01321268081665	3
00000000-0000-0000-0000-000000000155_04	00000000-0000-0000-0000-000000000155	17	5.844108581542969	4
00000000-0000-0000-0000-000000000155_05	00000000-0000-0000-0000-000000000155	76	5.842131614685059	5
00000000-0000-0000-0000-000000000155_06	00000000-0000-0000-0000-000000000155	16	5.791509628295898	6
00000000-0000-0000-0000-000000000155_07	00000000-0000-0000-0000-000000000155	38	5.726676940917969	7
00000000-0000-0000-0000-000000000155_08	00000000-0000-0000-0000-000000000155	8	5.593588829040527	8
00000000-0000-0000-0000-000000000155_09	00000000-0000-0000-0000-000000000155	27	5.592866897583008	9
00000000-0000-0000-0000-000000000155_10	00000000-0000-0000-0000-000000000155	546	5.49294376373291	10
00000000-0000-0000-0000-000000000155_11	00000000-0000-0000-0000-000000000155	96	5.484307765960693	11
00000000-0000-0000-0000-000000000155_12	00000000-0000-0000-0000-000000000155	78	5.45034646987915	12
00000000-0000-0000-0000-000000000155_13	00000000-0000-0000-0000-000000000155	46	5.3951826095581055	13
00000000-0000-0000-0000-000000000155_14	00000000-0000-0000-0000-000000000155	539	5.331598281860352	14
00000000-0000-0000-0000-000000000155_15	00000000-0000-0000-0000-000000000155	23	5.295123100280762	15
00000000-0000-0000-0000-000000000155_16	00000000-0000-0000-0000-000000000155	81	5.238498687744141	16
00000000-0000-0000-0000-000000000155_17	00000000-0000-0000-0000-000000000155	148	5.2205963134765625	17
00000000-0000-0000-0000-000000000155_18	00000000-0000-0000-0000-000000000155	5	5.187911033630371	18
00000000-0000-0000-0000-000000000155_19	00000000-0000-0000-0000-000000000155	1	5.177366256713867	19
00000000-0000-0000-0000-000000000155_20	00000000-0000-0000-0000-000000000155	41	5.171266555786133	20
00000000-0000-0000-0000-000000000156_01	00000000-0000-0000-0000-000000000156	118	5.700629234313965	1
00000000-0000-0000-0000-000000000156_02	00000000-0000-0000-0000-000000000156	416	5.676382064819336	2
00000000-0000-0000-0000-000000000156_03	00000000-0000-0000-0000-000000000156	371	5.629341125488281	3
00000000-0000-0000-0000-000000000156_04	00000000-0000-0000-0000-000000000156	421	5.5369062423706055	4
00000000-0000-0000-0000-000000000156_05	00000000-0000-0000-0000-000000000156	408	5.510239124298096	5
00000000-0000-0000-0000-000000000156_06	00000000-0000-0000-0000-000000000156	1489	5.504238128662109	6
00000000-0000-0000-0000-000000000156_07	00000000-0000-0000-0000-000000000156	3884	5.470860958099365	7
00000000-0000-0000-0000-000000000156_08	00000000-0000-0000-0000-000000000156	2119	5.466148853302002	8
00000000-0000-0000-0000-000000000156_09	00000000-0000-0000-0000-000000000156	378	5.38234806060791	9
00000000-0000-0000-0000-000000000156_10	00000000-0000-0000-0000-000000000156	269	5.346486568450928	10
00000000-0000-0000-0000-000000000156_11	00000000-0000-0000-0000-000000000156	17	5.32769775390625	11
00000000-0000-0000-0000-000000000156_12	00000000-0000-0000-0000-000000000156	374	5.318279266357422	12
00000000-0000-0000-0000-000000000156_13	00000000-0000-0000-0000-000000000156	377	5.302619457244873	13
00000000-0000-0000-0000-000000000156_14	00000000-0000-0000-0000-000000000156	85	5.263213634490967	14
00000000-0000-0000-0000-000000000156_15	00000000-0000-0000-0000-000000000156	2150	5.246384620666504	15
00000000-0000-0000-0000-000000000156_16	00000000-0000-0000-0000-000000000156	75	5.2325849533081055	16
00000000-0000-0000-0000-000000000156_17	00000000-0000-0000-0000-000000000156	1339	5.222796440124512	17
00000000-0000-0000-0000-000000000156_18	00000000-0000-0000-0000-000000000156	390	5.189223289489746	18
00000000-0000-0000-0000-000000000156_19	00000000-0000-0000-0000-000000000156	21	5.187682151794434	19
00000000-0000-0000-0000-000000000156_20	00000000-0000-0000-0000-000000000156	270	5.16245698928833	20
00000000-0000-0000-0000-000000000157_01	00000000-0000-0000-0000-000000000157	196	6.293121337890625	1
00000000-0000-0000-0000-000000000157_02	00000000-0000-0000-0000-000000000157	21	6.047735214233398	2
00000000-0000-0000-0000-000000000157_03	00000000-0000-0000-0000-000000000157	270	5.891036033630371	3
00000000-0000-0000-0000-000000000157_04	00000000-0000-0000-0000-000000000157	76	5.811898708343506	4
00000000-0000-0000-0000-000000000157_05	00000000-0000-0000-0000-000000000157	16	5.768157958984375	5
00000000-0000-0000-0000-000000000157_06	00000000-0000-0000-0000-000000000157	96	5.702404022216797	6
00000000-0000-0000-0000-000000000157_07	00000000-0000-0000-0000-000000000157	17	5.649270534515381	7
00000000-0000-0000-0000-000000000157_08	00000000-0000-0000-0000-000000000157	38	5.510015487670898	8
00000000-0000-0000-0000-000000000157_09	00000000-0000-0000-0000-000000000157	78	5.504152297973633	9
00000000-0000-0000-0000-000000000157_10	00000000-0000-0000-0000-000000000157	27	5.428706645965576	10
00000000-0000-0000-0000-000000000157_11	00000000-0000-0000-0000-000000000157	148	5.297604560852051	11
00000000-0000-0000-0000-000000000157_12	00000000-0000-0000-0000-000000000157	255	5.281153678894043	12
00000000-0000-0000-0000-000000000157_13	00000000-0000-0000-0000-000000000157	8	5.241565227508545	13
00000000-0000-0000-0000-000000000157_14	00000000-0000-0000-0000-000000000157	46	5.224051475524902	14
00000000-0000-0000-0000-000000000157_15	00000000-0000-0000-0000-000000000157	225	5.221848964691162	15
00000000-0000-0000-0000-000000000157_16	00000000-0000-0000-0000-000000000157	546	5.18971586227417	16
00000000-0000-0000-0000-000000000157_17	00000000-0000-0000-0000-000000000157	81	5.152502536773682	17
00000000-0000-0000-0000-000000000157_18	00000000-0000-0000-0000-000000000157	1	5.142026901245117	18
00000000-0000-0000-0000-000000000157_19	00000000-0000-0000-0000-000000000157	203	5.131479740142822	19
00000000-0000-0000-0000-000000000157_20	00000000-0000-0000-0000-000000000157	988	5.116561412811279	20
00000000-0000-0000-0000-000000000158_01	00000000-0000-0000-0000-000000000158	196	4.974878311157227	1
00000000-0000-0000-0000-000000000158_02	00000000-0000-0000-0000-000000000158	21	4.68356466293335	2
00000000-0000-0000-0000-000000000158_03	00000000-0000-0000-0000-000000000158	16	4.491682052612305	3
00000000-0000-0000-0000-000000000158_04	00000000-0000-0000-0000-000000000158	270	4.4595441818237305	4
00000000-0000-0000-0000-000000000158_05	00000000-0000-0000-0000-000000000158	148	4.420132637023926	5
00000000-0000-0000-0000-000000000158_06	00000000-0000-0000-0000-000000000158	76	4.404346466064453	6
00000000-0000-0000-0000-000000000158_07	00000000-0000-0000-0000-000000000158	96	4.371438503265381	7
00000000-0000-0000-0000-000000000158_08	00000000-0000-0000-0000-000000000158	38	4.332612037658691	8
00000000-0000-0000-0000-000000000158_09	00000000-0000-0000-0000-000000000158	78	4.326560020446777	9
00000000-0000-0000-0000-000000000158_10	00000000-0000-0000-0000-000000000158	255	4.296015739440918	10
00000000-0000-0000-0000-000000000158_11	00000000-0000-0000-0000-000000000158	225	4.277289390563965	11
00000000-0000-0000-0000-000000000158_12	00000000-0000-0000-0000-000000000158	17	4.15390682220459	12
00000000-0000-0000-0000-000000000158_13	00000000-0000-0000-0000-000000000158	988	4.105168342590332	13
00000000-0000-0000-0000-000000000158_14	00000000-0000-0000-0000-000000000158	460	4.072999477386475	14
00000000-0000-0000-0000-000000000158_15	00000000-0000-0000-0000-000000000158	546	4.038731098175049	15
00000000-0000-0000-0000-000000000158_16	00000000-0000-0000-0000-000000000158	1006	3.985534429550171	16
00000000-0000-0000-0000-000000000158_17	00000000-0000-0000-0000-000000000158	8	3.979246139526367	17
00000000-0000-0000-0000-000000000158_18	00000000-0000-0000-0000-000000000158	1484	3.9672281742095947	18
00000000-0000-0000-0000-000000000158_19	00000000-0000-0000-0000-000000000158	81	3.9413599967956543	19
00000000-0000-0000-0000-000000000158_20	00000000-0000-0000-0000-000000000158	1339	3.9280970096588135	20
00000000-0000-0000-0000-000000000159_01	00000000-0000-0000-0000-000000000159	21	7.3909430503845215	1
00000000-0000-0000-0000-000000000159_02	00000000-0000-0000-0000-000000000159	196	6.6258697509765625	2
00000000-0000-0000-0000-000000000159_03	00000000-0000-0000-0000-000000000159	270	6.4828362464904785	3
00000000-0000-0000-0000-000000000159_04	00000000-0000-0000-0000-000000000159	988	6.479595184326172	4
00000000-0000-0000-0000-000000000159_05	00000000-0000-0000-0000-000000000159	38	6.391600608825684	5
00000000-0000-0000-0000-000000000159_06	00000000-0000-0000-0000-000000000159	1006	6.337027549743652	6
00000000-0000-0000-0000-000000000159_07	00000000-0000-0000-0000-000000000159	225	6.317958354949951	7
00000000-0000-0000-0000-000000000159_08	00000000-0000-0000-0000-000000000159	1012	6.2246904373168945	8
00000000-0000-0000-0000-000000000159_09	00000000-0000-0000-0000-000000000159	17	6.178853988647461	9
00000000-0000-0000-0000-000000000159_10	00000000-0000-0000-0000-000000000159	971	6.17071008682251	10
00000000-0000-0000-0000-000000000159_11	00000000-0000-0000-0000-000000000159	509	6.141657829284668	11
00000000-0000-0000-0000-000000000159_12	00000000-0000-0000-0000-000000000159	986	6.0591044425964355	12
00000000-0000-0000-0000-000000000159_13	00000000-0000-0000-0000-000000000159	990	6.034901142120361	13
00000000-0000-0000-0000-000000000159_14	00000000-0000-0000-0000-000000000159	987	6.026062965393066	14
00000000-0000-0000-0000-000000000159_15	00000000-0000-0000-0000-000000000159	1476	5.990909576416016	15
00000000-0000-0000-0000-000000000159_16	00000000-0000-0000-0000-000000000159	1167	5.93748664855957	16
00000000-0000-0000-0000-000000000159_17	00000000-0000-0000-0000-000000000159	1016	5.937118053436279	17
00000000-0000-0000-0000-000000000159_18	00000000-0000-0000-0000-000000000159	16	5.911800861358643	18
00000000-0000-0000-0000-000000000159_19	00000000-0000-0000-0000-000000000159	282	5.895687103271484	19
00000000-0000-0000-0000-000000000159_20	00000000-0000-0000-0000-000000000159	255	5.885899543762207	20
00000000-0000-0000-0000-000000000160_01	00000000-0000-0000-0000-000000000160	46	6.447788715362549	1
00000000-0000-0000-0000-000000000160_02	00000000-0000-0000-0000-000000000160	270	6.417546272277832	2
00000000-0000-0000-0000-000000000160_03	00000000-0000-0000-0000-000000000160	36	6.36155891418457	3
00000000-0000-0000-0000-000000000160_04	00000000-0000-0000-0000-000000000160	8	6.206430435180664	4
00000000-0000-0000-0000-000000000160_05	00000000-0000-0000-0000-000000000160	546	6.189836502075195	5
00000000-0000-0000-0000-000000000160_06	00000000-0000-0000-0000-000000000160	76	6.177384853363037	6
00000000-0000-0000-0000-000000000160_07	00000000-0000-0000-0000-000000000160	96	6.163023948669434	7
00000000-0000-0000-0000-000000000160_08	00000000-0000-0000-0000-000000000160	21	6.1282453536987305	8
00000000-0000-0000-0000-000000000160_09	00000000-0000-0000-0000-000000000160	16	6.09092903137207	9
00000000-0000-0000-0000-000000000160_10	00000000-0000-0000-0000-000000000160	83	6.045963764190674	10
00000000-0000-0000-0000-000000000160_11	00000000-0000-0000-0000-000000000160	27	6.032933235168457	11
00000000-0000-0000-0000-000000000160_12	00000000-0000-0000-0000-000000000160	81	5.967315673828125	12
00000000-0000-0000-0000-000000000160_13	00000000-0000-0000-0000-000000000160	539	5.940084934234619	13
00000000-0000-0000-0000-000000000160_14	00000000-0000-0000-0000-000000000160	555	5.936602592468262	14
00000000-0000-0000-0000-000000000160_15	00000000-0000-0000-0000-000000000160	44	5.925507545471191	15
00000000-0000-0000-0000-000000000160_16	00000000-0000-0000-0000-000000000160	786	5.913567543029785	16
00000000-0000-0000-0000-000000000160_17	00000000-0000-0000-0000-000000000160	78	5.908194065093994	17
00000000-0000-0000-0000-000000000160_18	00000000-0000-0000-0000-000000000160	17	5.874794006347656	18
00000000-0000-0000-0000-000000000160_19	00000000-0000-0000-0000-000000000160	196	5.871407985687256	19
00000000-0000-0000-0000-000000000160_20	00000000-0000-0000-0000-000000000160	26	5.826490879058838	20
00000000-0000-0000-0000-000000000161_01	00000000-0000-0000-0000-000000000161	21	5.898252964019775	1
00000000-0000-0000-0000-000000000161_02	00000000-0000-0000-0000-000000000161	17	5.777383327484131	2
00000000-0000-0000-0000-000000000161_03	00000000-0000-0000-0000-000000000161	196	5.681584358215332	3
00000000-0000-0000-0000-000000000161_04	00000000-0000-0000-0000-000000000161	270	5.6685662269592285	4
00000000-0000-0000-0000-000000000161_05	00000000-0000-0000-0000-000000000161	16	5.4344892501831055	5
00000000-0000-0000-0000-000000000161_06	00000000-0000-0000-0000-000000000161	76	5.3955979347229	6
00000000-0000-0000-0000-000000000161_07	00000000-0000-0000-0000-000000000161	96	5.242467880249023	7
00000000-0000-0000-0000-000000000161_08	00000000-0000-0000-0000-000000000161	78	5.237695217132568	8
00000000-0000-0000-0000-000000000161_09	00000000-0000-0000-0000-000000000161	38	5.221728801727295	9
00000000-0000-0000-0000-000000000161_10	00000000-0000-0000-0000-000000000161	81	4.992541313171387	10
00000000-0000-0000-0000-000000000161_11	00000000-0000-0000-0000-000000000161	1339	4.982671737670898	11
00000000-0000-0000-0000-000000000161_12	00000000-0000-0000-0000-000000000161	40	4.9641923904418945	12
00000000-0000-0000-0000-000000000161_13	00000000-0000-0000-0000-000000000161	29	4.942300796508789	13
00000000-0000-0000-0000-000000000161_14	00000000-0000-0000-0000-000000000161	8	4.923857688903809	14
00000000-0000-0000-0000-000000000161_15	00000000-0000-0000-0000-000000000161	27	4.88828182220459	15
00000000-0000-0000-0000-000000000161_16	00000000-0000-0000-0000-000000000161	225	4.882238388061523	16
00000000-0000-0000-0000-000000000161_17	00000000-0000-0000-0000-000000000161	5	4.8778605461120605	17
00000000-0000-0000-0000-000000000161_18	00000000-0000-0000-0000-000000000161	148	4.849889755249023	18
00000000-0000-0000-0000-000000000161_19	00000000-0000-0000-0000-000000000161	1	4.843969345092773	19
00000000-0000-0000-0000-000000000161_20	00000000-0000-0000-0000-000000000161	4	4.812249183654785	20
00000000-0000-0000-0000-000000000162_01	00000000-0000-0000-0000-000000000162	17	6.442148208618164	1
00000000-0000-0000-0000-000000000162_02	00000000-0000-0000-0000-000000000162	34	6.332269668579102	2
00000000-0000-0000-0000-000000000162_03	00000000-0000-0000-0000-000000000162	539	6.162388801574707	3
00000000-0000-0000-0000-000000000162_04	00000000-0000-0000-0000-000000000162	26	6.134853363037109	4
00000000-0000-0000-0000-000000000162_05	00000000-0000-0000-0000-000000000162	270	6.133316516876221	5
00000000-0000-0000-0000-000000000162_06	00000000-0000-0000-0000-000000000162	36	6.112043380737305	6
00000000-0000-0000-0000-000000000162_07	00000000-0000-0000-0000-000000000162	8	6.084949493408203	7
00000000-0000-0000-0000-000000000162_08	00000000-0000-0000-0000-000000000162	619	6.063353538513184	8
00000000-0000-0000-0000-000000000162_09	00000000-0000-0000-0000-000000000162	529	5.965142250061035	9
00000000-0000-0000-0000-000000000162_10	00000000-0000-0000-0000-000000000162	27	5.895124435424805	10
00000000-0000-0000-0000-000000000162_11	00000000-0000-0000-0000-000000000162	21	5.8489766120910645	11
00000000-0000-0000-0000-000000000162_12	00000000-0000-0000-0000-000000000162	41	5.844533443450928	12
00000000-0000-0000-0000-000000000162_13	00000000-0000-0000-0000-000000000162	537	5.836579322814941	13
00000000-0000-0000-0000-000000000162_14	00000000-0000-0000-0000-000000000162	813	5.804707050323486	14
00000000-0000-0000-0000-000000000162_15	00000000-0000-0000-0000-000000000162	759	5.783742904663086	15
